País;Código_ISO;Año;Indicador;ID_Indicador;Nivel_Educación;Tipo_Recurso;Valor_Porcentaje;Calificador;Magnitud;Dimension_ISDE;Dimension_Nombre
Países Bajos;NLD;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Países Bajos;NLD;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
Polonia;POL;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Polonia;POL;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Polonia;POL;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;UIS_EST;;D1;Infraestructura Digital
Portugal;PRT;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,55256653;;;D1;Infraestructura Digital
Portugal;PRT;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;98,32215118;;;D1;Infraestructura Digital
Portugal;PRT;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;98,58055115;;;D1;Infraestructura Digital
Portugal;PRT;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,56578064;;;D1;Infraestructura Digital
Portugal;PRT;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;98,48023987;;;D1;Infraestructura Digital
Portugal;PRT;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;99,66404724;;;D1;Infraestructura Digital
Portugal;PRT;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;97,76036072;;;D1;Infraestructura Digital
Portugal;PRT;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;98,06590271;;;D1;Infraestructura Digital
Portugal;PRT;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,16993713;;;D1;Infraestructura Digital
Portugal;PRT;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;97,94670105;;;D1;Infraestructura Digital
Portugal;PRT;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;98,56034851;;;D1;Infraestructura Digital
Portugal;PRT;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;96,78848267;;;D1;Infraestructura Digital
Portugal;PRT;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;97,9091568;;;D1;Infraestructura Digital
Portugal;PRT;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,95197296;;;D1;Infraestructura Digital
Portugal;PRT;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;97,46724701;;;D1;Infraestructura Digital
Portugal;PRT;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;98,3370285;;;D1;Infraestructura Digital
Portugal;PRT;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;97,11752319;;;D1;Infraestructura Digital
Portugal;PRT;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;98,69185638;;;D1;Infraestructura Digital
Portugal;PRT;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,90254974;;;D1;Infraestructura Digital
Portugal;PRT;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;98,06848145;;;D1;Infraestructura Digital
Portugal;PRT;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,2334671;UIS_EST;;D1;Infraestructura Digital
Portugal;PRT;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;97,05799103;UIS_EST;;D1;Infraestructura Digital
Portugal;PRT;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;97,47422791;UIS_EST;;D1;Infraestructura Digital
Reino Unido;GBR;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Reino Unido;GBR;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;UIS_EST;;D1;Infraestructura Digital
Reino Unido;GBR;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;96,07174683;UIS_EST;;D1;Infraestructura Digital
Reino Unido;GBR;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;94,79155731;UIS_EST;;D1;Infraestructura Digital
Rumanía;ROU;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Rumanía;ROU;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;UIS_EST;;D1;Infraestructura Digital
Rumanía;ROU;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;66,13973236;UIS_EST;;D1;Infraestructura Digital
Rumanía;ROU;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,31812286;UIS_EST;;D1;Infraestructura Digital
Rumanía;ROU;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;94,37120819;UIS_EST;;D1;Infraestructura Digital
Rumanía;ROU;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;98,19508362;UIS_EST;;D1;Infraestructura Digital
Rusia;RUS;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;UIS_EST;;D1;Infraestructura Digital
Rusia;RUS;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;98,98828125;UIS_EST;;D1;Infraestructura Digital
Rusia;RUS;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;85,88951874;UIS_EST;;D1;Infraestructura Digital
San Marino;SMR;2018;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2018;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2018;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2019;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2019;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2019;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2019;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2019;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2020;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2020;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2020;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2020;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2020;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2021;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2021;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2021;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2021;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2021;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2022;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2022;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2022;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2022;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2022;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2023;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2023;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2023;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2023;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2023;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2024;Proporción de centros de Educación Secundaria Superior con acceso a ordenadores con fines pedagógicos (%);SCHBSP.3.WCOMPUT;Bachillerato (ISCED 3 - Secundaria Superior);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2024;Proporción de centros de Educación Secundaria Superior con acceso a Internet con fines pedagógicos (%);SCHBSP.3.WINTERN;Bachillerato (ISCED 3 - Secundaria Superior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2024;Proporción de centros de Educación Secundaria Inferior con acceso a Internet con fines pedagógicos (%);SCHBSP.2.WINTERN;ESO (ISCED 2 - Secundaria Inferior);Internet;100;;;D1;Infraestructura Digital
San Marino;SMR;2024;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;100;;;D1;Infraestructura Digital
San Marino;SMR;2024;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;100;;;D1;Infraestructura Digital
Serbia;SRB;2018;Proporción de centros de Educación Secundaria con acceso a ordenadores con fines pedagógicos (%);SCHBSP.2T3.WCOMPUT;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Ordenadores;99,75788116;UIS_EST;;D1;Infraestructura Digital
Serbia;SRB;2018;Proporción de centros de Educación Secundaria con acceso a Internet con fines pedagógicos (%);SCHBSP.2T3.WINTERN;ESO + Bachillerato (ISCED 2-3 - Secundaria completa);Internet;94,8603363;UIS_EST;;D1;Infraestructura Digital
